id_anime,title,genres,score
18679,Kill la Kill,"Action,Comedy,Ecchi,School,Super Power",8.05
37870,BanG Dream! 3rd Season,Music,8.04
72,Full Metal Panic? Fumoffu,"Action,Comedy,Gag Humor,School",8.04
153,Juuni Kokuki,"Action,Adventure,Fantasy,Supernatural,Isekai",8.04
2034,Lovely★Complex,"Comedy,Romance,Shoujo",8.04
31251,Mobile Suit Gundam: Iron-Blooded Orphans,"Action,Drama,Sci-Fi,Mecha,Space",8.04
42923,SK∞,Sports,8.04
1914,Saiunkoku Monogatari 2nd Season,"Adventure,Comedy,Drama,Fantasy,Romance,Historical,Reverse Harem",8.03
35788,Shokugeki no Souma: San no Sara,"Gourmet,Ecchi,School,Shounen",8.03
16049,Toaru Kagaku no Railgun S,"Action,Sci-Fi,Super Power",8.03
40174,Zombieland Saga: Revenge,"Comedy,Supernatural,Idols (Female),Music",8.03
25013,Akatsuki no Yona,"Action,Adventure,Comedy,Fantasy,Romance,Shoujo",8.03
27663,Baby Steps 2nd Season,"Sports,School,Shounen",8.03
889,Black Lagoon,"Action,Adult Cast,Organized Crime,Seinen",8.03
1482,D.Gray-man,"Action,Adventure,Comedy,Mythology,Super Power,Shounen",8.03
589,Ginga Nagareboshi Gin,"Action,Adventure,Drama,Anthropomorphic,Shounen",8.03
48926,"Komi-san wa, Comyushou desu.","Comedy,Romantic Subtext,School,Shounen",8.03
14513,Magi: The Labyrinth of Magic,"Action,Adventure,Fantasy,Shounen",8.03
16,Hachimitsu to Clover,"Comedy,Drama,Romance,Slice of Life,Love Polygon,Visual Arts,Josei",8.02
7054,Kaichou wa Maid-sama!,"Comedy,Romance,School,Shoujo",8.02
16706,Kami nomi zo Shiru Sekai: Megami-hen,"Comedy,Romance,Supernatural,Harem,Otaku Culture,Shounen",8.02
535,Slayers Next,"Adventure,Comedy,Fantasy,Mythology",8.02
35790,Tate no Yuusha no Nariagari,"Action,Adventure,Drama,Fantasy,Isekai",8.02
6211,Tokyo Magnitude 8.0,Drama,8.02
42941,Uma Musume: Pretty Derby (TV) Season 2,"Sports,Anthropomorphic",8.02
14813,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,"Comedy,Romance,Love Polygon,School",8.02
44235,Pui Pui Molcar,"Comedy,Anthropomorphic,Racing,Kids",8.01
2167,Clannad,"Drama,Romance,Supernatural,School",8.01
4789,ef: A Tale of Melodies.,"Drama,Mystery,Romance,Supernatural",8.01
2004,Hanada Shounen-shi,"Comedy,Drama,Slice of Life,Supernatural,Seinen",8.01
39468,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen,"Fantasy,Slice of Life,Isekai,Reincarnation",8.01
41169,Love Live! Superstar!!,"Slice of Life,Idols (Female),Music,School",8.01
27989,Hibike! Euphonium,"Drama,Music,Performing Arts,School",8.00
40716,Kakushigoto (TV),"Comedy,Slice of Life,Childcare,Gag Humor,Otaku Culture,Shounen",8.00
6045,Kimi ni Todoke,"Drama,Romance,Slice of Life,School,Shoujo",8.00
40397,Maoujou de Oyasumi,"Comedy,Fantasy,Mythology,Shounen",8.00
16067,Nagi no Asu kara,"Drama,Fantasy,Romance",8.00
846,School Rumble Ni Gakki,"Comedy,Romance,Gag Humor,Love Polygon,School,Shounen",8.00
1065,Touch,"Drama,Romance,Slice of Life,Sports,Love Polygon,School,Team Sports,Shounen",8.00
7720,Ookiku Furikabutte: Natsu no Taikai-hen,"Comedy,Sports,Team Sports,Seinen",7.99
30015,ReLIFE,"Drama,Romance,Slice of Life,School",7.99
861,xxxHOLiC,"Comedy,Drama,Mystery,Supernatural,Psychological,Seinen",7.99
23199,Durarara!!x2 Shou,"Action,Mystery,Supernatural",7.99
39570,High Score Girl II,"Comedy,Love Polygon,Romantic Subtext,School,Video Game,Seinen",7.99
9656,Kimi ni Todoke 2nd Season,"Drama,Romance,Slice of Life,School,Shoujo",7.99
33206,Kobayashi-san Chi no Maid Dragon,"Fantasy,Slice of Life",7.99
31173,Akagami no Shirayuki-hime 2nd Season,"Drama,Fantasy,Romance,Shoujo",7.98
27831,Durarara!!x2 Ten,"Action,Mystery,Supernatural",7.98
36949,Shokugeki no Souma: San no Sara - Tootsuki Ressha-hen,"Gourmet,Ecchi,School,Shounen",7.98
25879,Working!!!,"Comedy,Romance,Workplace,Seinen",7.98
77,Mahou Shoujo Lyrical Nanoha A's,"Action,Comedy,Drama,Mahou Shoujo,Super Power",7.97
20,Naruto,"Action,Adventure,Fantasy,Martial Arts,Shounen",7.97
20507,Noragami,"Action,Fantasy,Mythology,Shounen",7.97
5682,Phantom: Requiem for the Phantom,"Action,Drama,Suspense,Organized Crime,Seinen",7.97
32615,Youjo Senki,"Action,Isekai,Military,Reincarnation",7.97
66,Azumanga Daioh,"Comedy,Slice of Life,CGDCT,Gag Humor,School",7.97
387,Haibane Renmei,"Drama,Fantasy,Mystery,Slice of Life,Psychological",7.97
9996,Hyouge Mono,"Adult Cast,Historical,Samurai,Visual Arts,Seinen",7.97
1530,Kanon (2006),"Drama,Romance,Slice of Life,Supernatural",7.97
12031,Kingdom,"Action,Historical,Military,Seinen",7.97
223,Dragon Ball,"Adventure,Comedy,Fantasy,Martial Arts,Super Power,Shounen",7.96
967,Hokuto no Ken,"Action,Drama,Sci-Fi,Martial Arts,Shounen",7.96
2076,Kindaichi Shounen no Jikenbo,"Mystery,Shounen",7.96
5678,Kobato.,"Comedy,Drama,Fantasy,Romance,Iyashikei",7.96
10721,Mawaru Penguindrum,"Avant Garde,Comedy,Drama,Mystery,Psychological",7.96
10049,Nurarihyon no Mago: Sennen Makyou,"Action,Supernatural,Mythology,Shounen",7.96
31174,Osomatsu-san,"Comedy,Gag Humor,Parody",7.96
17549,Non Non Biyori,"Slice of Life,CGDCT,Iyashikei,School,Seinen",7.95
35968,Wotaku ni Koi wa Muzukashii,"Romance,Adult Cast,Otaku Culture,Workplace",7.95
18179,Yowamushi Pedal,"Comedy,Drama,Sports,Shounen",7.95
38408,Boku no Hero Academia 4th Season,"Action,School,Super Power,Shounen",7.95
38337,Gochuumon wa Usagi Desu ka? Bloom,"Comedy,CGDCT,Iyashikei,Workplace",7.95
31964,Boku no Hero Academia,"Action,School,Super Power,Shounen",7.94
42250,Bungou Stray Dogs Wan!,"Comedy,Slice of Life,Supernatural",7.94
38084,Fate/Grand Order: Zettai Majuu Sensen Babylonia,"Action,Fantasy,Supernatural,Isekai",7.94
73,Full Metal Panic! The Second Raid,"Action,Mecha,Military",7.94
122,Full Moon wo Sagashite,"Comedy,Drama,Romance,Supernatural,Music,Shoujo",7.94
21855,Hanamonogatari,"Comedy,Mystery,Supernatural",7.94
11739,Kimi to Boku. 2,"Comedy,Drama,Romance,Slice of Life,Iyashikei,School,Shounen",7.94
6774,Kuuchuu Buranko,"Drama,Medical,Psychological,Seinen",7.94
17265,Log Horizon,"Action,Adventure,Fantasy,Adult Cast,Video Game",7.94
15689,Nekomonogatari: Kuro,"Comedy,Romance,Supernatural,Ecchi",7.94
2618,Takarajima,"Adventure,Drama,Mystery,Historical",7.94
658,Touhai Densetsu Akagi: Yami ni Maiorita Tensai,"Suspense,Adult Cast,High Stakes Game,Organized Crime,Psychological,Strategy Game,Seinen",7.93
30279,Yuru Yuri San☆Hai!,"Comedy,Girls Love,CGDCT,Gag Humor,School",7.93
14075,Zetsuen no Tempest,"Action,Drama,Fantasy,Mystery,Psychological,Shounen",7.93
996,Bishoujo Senshi Sailor Moon: Sailor Stars,"Adventure,Comedy,Drama,Fantasy,Romance,Mahou Shoujo,Shoujo",7.93
11239,Hidamari Sketch x Honeycomb,"Comedy,Slice of Life,CGDCT,Iyashikei,School,Visual Arts,Seinen",7.93
1470,City Hunter,"Action,Comedy,Mystery,Shounen",7.92
15,Eyeshield 21,"Sports,Team Sports,Shounen",7.92
9289,Hanasaku Iroha,"Drama,Workplace",7.92
2829,Ie Naki Ko Remy,"Adventure,Drama,Slice of Life,Historical",7.92
14719,JoJo no Kimyou na Bouken (TV),"Action,Adventure,Supernatural,Vampire,Shounen",7.92
427,Kaleido Star,"Comedy,Drama,Fantasy,Performing Arts,Shoujo",7.92
48916,Love Live! Nijigasaki Gakuen School Idol Doukoukai 2nd Season,"Slice of Life,Idols (Female),Music,School",7.92
1088,Macross,"Action,Romance,Sci-Fi,Mecha,Military,Music,Space",7.92
28297,Ore Monogatari!!,"Comedy,Romance,Shoujo",7.92
29803,Overlord,"Action,Adventure,Fantasy,Supernatural,Isekai,Video Game",7.92
37675,Overlord III,"Action,Fantasy,Supernatural,Isekai,Video Game",7.92
27775,Plastic Memories,"Drama,Romance,Sci-Fi",7.92
41389,Tonikaku Kawaii,"Comedy,Romance,Shounen",7.92
28,Yakitate!! Japan,"Comedy,Gourmet,Shounen",7.92
114,Sakigake!! Cromartie Koukou,"Comedy,Delinquents,Gag Humor,School,Shounen",7.91
12815,Shirokuma Cafe,"Comedy,Slice of Life,Anthropomorphic,Gag Humor,Iyashikei,Workplace,Josei",7.91
31098,Ushio to Tora (TV) 2nd Season,"Action,Adventure,Comedy,Supernatural,Mythology,Shounen",7.91
48580,Vanitas no Karte,"Supernatural,Historical,Vampire,Shounen",7.91
37786,Yagate Kimi ni Naru,"Drama,Girls Love,Romance,School",7.91
32995,Yuri!!! on Ice,Sports,7.91
3228,Zoku Sayonara Zetsubou Sensei,"Comedy,Gag Humor,Parody,School,Shounen",7.91
31339,Drifters,"Action,Adventure,Comedy,Fantasy,Adult Cast,Historical,Isekai,Samurai,Seinen",7.91
2924,ef: A Tale of Memories.,"Drama,Mystery,Romance",7.91
790,Ergo Proxy,"Mystery,Sci-Fi,Psychological",7.91
7062,Hidamari Sketch x ☆☆☆,"Comedy,Slice of Life,CGDCT,Iyashikei,School,Visual Arts,Seinen",7.91
13331,Jormungand: Perfect Order,"Action,Adventure,Organized Crime,Seinen",7.91
38080,Kono Oto Tomare!,"Drama,Romance,Music,Performing Arts,School,Shounen",7.91
27947,Lupin III (2015),"Action,Adventure,Comedy,Mystery,Adult Cast,Seinen",7.91
35222,Gakuen Babysitters,"Comedy,Slice of Life,Childcare,Iyashikei,School,Shoujo",7.90
3907,Ginga Sengoku Gunyuuden Rai,"Adventure,Romance,Sci-Fi,Space,Shounen",7.90
934,Higurashi no Naku Koro ni,"Horror,Mystery,Supernatural,Suspense,Gore,Psychological",7.90
1594,Jigoku Shoujo Futakomori,"Horror,Mystery,Supernatural,Psychological",7.90
3572,Macross F,"Action,Romance,Sci-Fi,Mecha,Military,Music,Space",7.90
2159,Ookiku Furikabutte,"Comedy,Sports,Team Sports,Seinen",7.90
957,Saiunkoku Monogatari,"Adventure,Comedy,Drama,Fantasy,Romance,Historical,Reverse Harem",7.90
24,School Rumble,"Comedy,Romance,Gag Humor,Love Polygon,School,Shounen",7.90
2158,Terra e... (TV),"Action,Drama,Sci-Fi,Military,Space,Shounen",7.90
36563,Megalo Box,"Sci-Fi,Sports,Combat Sports",7.89
85,Mobile Suit Zeta Gundam,"Drama,Romance,Sci-Fi,Mecha,Military,Space",7.89
42670,Princess Connect! Re:Dive Season 2,"Action,Adventure,Comedy,Fantasy",7.89
37435,Carole & Tuesday,"Drama,Sci-Fi,Music",7.89
10080,Kami nomi zo Shiru Sekai II,"Comedy,Romance,Supernatural,Harem,Otaku Culture,Shounen",7.89
39195,Beastars,"Drama,Slice of Life,Anthropomorphic,Psychological,School,Shounen",7.88
35075,Hoozuki no Reitetsu 2nd Season,"Comedy,Fantasy,Supernatural,Mythology,Seinen",7.88
1695,Les Misérables: Shoujo Cosette,"Drama,Slice of Life,Historical,Shoujo",7.88
20057,Space☆Dandy,"Comedy,Sci-Fi,Adult Cast,Space",7.88
9941,Tiger & Bunny,"Action,Comedy,Mystery,Adult Cast,Super Power",7.88
6377,Zan Sayonara Zetsubou Sensei,"Comedy,Gag Humor,Parody,School,Shounen",7.88
2605,Sayonara Zetsubou Sensei,"Comedy,Gag Humor,Parody,School,Shounen",7.87
11123,Sekaiichi Hatsukoi 2,"Boys Love,Comedy,Drama,Romance",7.87
22,Tennis no Ouji-sama,"Sports,School,Shounen",7.87
6582,Tentai Senshi Sunred 2nd Season,"Comedy,Parody,Super Power,Seinen",7.87
9513,Beelzebub,"Action,Comedy,Supernatural,Childcare,Delinquents,Mythology,School,Shounen",7.87
532,Bishoujo Senshi Sailor Moon S,"Drama,Romance,Mahou Shoujo,Shoujo",7.87
49052,Ao Ashi,"Sports,Team Sports,Seinen",7.86
269,Bleach,"Action,Adventure,Fantasy,Shounen",7.86
46352,Blue Period,"Drama,Slice of Life,School,Visual Arts,Seinen",7.86
23289,Gekkan Shoujo Nozaki-kun,"Comedy,Romance,Otaku Culture,School",7.86
36028,Golden Kamuy,"Action,Adventure,Historical,Seinen",7.86
42745,Machikado Mazoku: 2-choume,"Comedy,Slice of Life,Mahou Shoujo",7.86
25517,Magic Kaito 1412,"Adventure,Comedy,Romance,Shounen",7.86
569,Musekinin Kanchou Tylor,"Comedy,Sci-Fi,Adult Cast,Military,Parody,Space",7.86
35507,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e (TV),"Drama,Psychological,School",7.86
322,Paradise Kiss,"Comedy,Drama,Romance,Slice of Life,Visual Arts,Josei",7.85
400,Seihou Bukyou Outlaw Star,"Action,Adventure,Comedy,Sci-Fi,Space",7.85
32093,Tanaka-kun wa Itsumo Kedaruge,"Slice of Life,Iyashikei,School",7.85
17909,Uchouten Kazoku,"Comedy,Drama,Fantasy,Slice of Life,Mythology",7.85
40935,Beastars 2nd Season,"Drama,Slice of Life,Anthropomorphic,Psychological,School,Shounen",7.85
37029,Hoozuki no Reitetsu 2nd Season: Sono Ni,"Comedy,Fantasy,Supernatural,Mythology,Seinen",7.85
40046,Id:Invaded,"Mystery,Sci-Fi,Detective,Psychological",7.85
249,InuYasha,"Action,Adventure,Comedy,Fantasy,Romance,Supernatural,Historical,Mythology,Time Travel,Shounen",7.85
39534,Jibaku Shounen Hanako-kun,"Comedy,Supernatural,School,Shounen",7.85
5680,K-On!,"Comedy,CGDCT,Music,School",7.85
31741,Magi: Sinbad no Bouken (TV),"Action,Adventure,Fantasy,Shounen",7.85
2035,Eikoku Koi Monogatari Emma: Molders-hen,"Drama,Romance,Slice of Life,Historical,Seinen",7.84
267,Gungrave,"Action,Drama,Sci-Fi,Adult Cast,Gore,Organized Crime,Super Power,Seinen",7.84
4087,Michiko to Hatchin,"Action,Adventure",7.84
3588,Soul Eater,"Action,Comedy,Fantasy,Supernatural,Shounen",7.84
849,Suzumiya Haruhi no Yuuutsu,"Comedy,Mystery,Sci-Fi,Slice of Life,School",7.84
12445,Tasogare Otome x Amnesia,"Horror,Mystery,Romance,Supernatural,School,Shounen",7.84
6586,Yume-iro Pâtissière,"Gourmet,School,Shoujo",7.84
34745,Mahoujin Guruguru (2017),"Adventure,Comedy,Fantasy,Shounen",7.83
795,Oniisama e...,"Drama,Girls Love,Psychological,School,Shoujo",7.83
39575,Somali to Mori no Kamisama,"Adventure,Drama,Fantasy,Slice of Life,Childcare,Mythology",7.83
10521,Working'!!,"Comedy,Romantic Subtext,Workplace,Seinen",7.83
12403,Yuru Yuri♪♪,"Comedy,Girls Love,CGDCT,Gag Humor,School",7.83
32998,91 Days,"Action,Drama,Historical,Organized Crime",7.83
388,Capeta,"Racing,Shounen",7.83
41461,Date A Live IV,"Comedy,Romance,Sci-Fi,Harem,Mecha,School",7.82
3604,Hidamari Sketch x 365,"Comedy,Slice of Life,CGDCT,Iyashikei,School,Visual Arts,Seinen",7.83
2828,Ie Naki Ko,"Adventure,Drama,Slice of Life,Historical,Kids",7.83
2762,Igano Kabamaru,"Action,Adventure,Comedy,Romance,School,Shoujo",7.83
33489,Little Witch Academia (TV),"Adventure,Comedy,Fantasy,School",7.83
1485,Akachan to Boku,"Comedy,Drama,Childcare,Shoujo",7.82
31478,Bungou Stray Dogs,"Action,Comedy,Mystery,Supernatural,Super Power,Seinen",7.82
7645,Heartcatch Precure!,"Action,Comedy,Fantasy,Slice of Life,School,Shoujo",7.82
253,Jungle wa Itsumo Hare nochi Guu,"Comedy,Slice of Life,Gag Humor,School",7.82
890,Yuusha-Ou GaoGaiGar,"Adventure,Sci-Fi,Mecha,Shounen",7.82
397,Seikai no Senki II,"Action,Romance,Sci-Fi,Military,Space",7.81
1172,Slayers Try,"Adventure,Comedy,Fantasy,Mythology,Shounen",7.81
202,Wolf's Rain,"Action,Adventure,Drama,Fantasy,Mystery,Sci-Fi",7.81
21185,Baby Steps,"Sports,School,Shounen",7.81
1472,City Hunter 3,"Action,Comedy,Mystery,Shounen",7.81
12413,Jormungand,"Action,Adventure,Organized Crime,Seinen",7.81
34451,Kekkai Sensen & Beyond,"Action,Comedy,Fantasy,Supernatural,Super Power,Vampire,Shounen",7.81
1491,Ginga Tetsudou 999,"Adventure,Drama,Sci-Fi,Space",7.80
29787,Gochuumon wa Usagi Desu ka??,"Comedy,CGDCT,Iyashikei,Workplace",7.80
97,Last Exile,"Action,Adventure,Sci-Fi",7.80
22319,Tokyo Ghoul,"Action,Fantasy,Horror,Gore,Psychological,Seinen",7.80
7588,Saraiya Goyou,"Drama,Mystery,Adult Cast,Historical,Samurai,Seinen",7.79
45055,Taishou Otome Otogibanashi,"Comedy,Romance,Slice of Life,Historical,Shounen",7.79
40956,Enen no Shouboutai: Ni no Shou,"Action,Supernatural,Shounen",7.79
29095,Grisaia no Rakuen,"Drama,Romance,Harem,Psychological",7.79
21877,High Score Girl,"Comedy,Love Polygon,Romantic Subtext,School,Video Game,Seinen",7.79
36593,Hug tto! Precure,"Action,Fantasy,Mahou Shoujo,Shoujo",7.79
43691,Kageki Shoujo!!,"Drama,Performing Arts,School,Seinen",7.79
48553,Akebi-chan no Sailor-fuku,"Slice of Life,School",7.78
15809,Hataraku Maou-sama!,"Comedy,Fantasy,Romance,Supernatural,Mythology",7.78
5630,Higashi no Eden,"Mystery,Romance,Sci-Fi,Suspense",7.78
20431,Hoozuki no Reitetsu,"Comedy,Fantasy,Supernatural,Mythology,Seinen",7.78
19111,Love Live! School Idol Project 2nd Season,"Slice of Life,Idols (Female),Music,School",7.78
1425,Lupin III: Part II,"Action,Adventure,Comedy,Mystery,Adult Cast,Seinen",7.78
30727,Saenai Heroine no Sodatekata ♭,"Comedy,Romance,Ecchi,Harem,Otaku Culture,School",7.78
3750,Maria-sama ga Miteru 4th,"Girls Love,Slice of Life,School,Shoujo",7.77
5005,Tentai Senshi Sunred,"Comedy,Gag Humor,Parody,Super Power,Seinen",7.77
30123,Akagami no Shirayuki-hime,"Drama,Fantasy,Romance,Shoujo",7.77
552,Digimon Adventure,"Action,Adventure,Comedy,Fantasy,Isekai,Kids",7.77
1571,Ghost Hunt,"Horror,Mystery,Supernatural,Shoujo",7.77
49738,Heike Monogatari,"Drama,Historical,Samurai",7.77
11887,Kokoro Connect,"Drama,Romance,Supernatural,Love Polygon,School",7.77
13203,Lupin the Third: Mine Fujiko to Iu Onna,"Action,Adventure,Comedy,Ecchi,Adult Cast,Samurai,Seinen",7.77
1473,City Hunter '91,"Action,Comedy,Mystery,Shounen",7.76
2471,Doraemon (1979),"Adventure,Comedy,Fantasy,Sci-Fi,Anthropomorphic,Kids,Shounen",7.76
2508,Genshiken 2,"Comedy,Slice of Life,Parody",7.76
28669,Go! Princess Precure,"Action,Comedy,Fantasy,Slice of Life,Mahou Shoujo,School,Shoujo",7.76
3545,Kochira Katsushikaku Kameari Kouenmae Hashutsujo,"Comedy,Slice of Life,Adult Cast,Detective,Gag Humor",7.76
4080,Kyou kara Maou! 3rd Series,"Adventure,Comedy,Fantasy,Isekai,Mythology,Shoujo",7.76
80,Mobile Suit Gundam,"Sci-Fi,Mecha,Military,Space",7.76
93,Mobile Suit Gundam SEED,"Action,Drama,Romance,Sci-Fi,Mecha,Military,Space",7.76
35073,Overlord II,"Action,Adventure,Fantasy,Supernatural,Isekai,Video Game",7.76
210,Ranma ½,"Comedy,Fantasy,Slice of Life,Magical Sex Shift,Martial Arts,Shounen",7.76
154,Shaman King,"Action,Adventure,Comedy,Supernatural,Super Power,Shounen",7.76
26,Texhnolyze,"Action,Drama,Sci-Fi,Psychological",7.76
43439,Shadows House,"Slice of Life,Supernatural,Seinen",7.75
39940,Shokugeki no Souma: Shin no Sara,"Gourmet,Ecchi,School,Shounen",7.75
407,Tantei Gakuen Q,"Comedy,Drama,Mystery,Detective,Shounen",7.75
32673,Udon no Kuni no Kiniro Kemari,"Fantasy,Slice of Life,Anthropomorphic,Childcare,Iyashikei,Seinen",7.75
28999,Charlotte,"Drama,School,Super Power",7.75
1818,Claymore,"Action,Adventure,Fantasy,Supernatural,Gore,Mythology,Super Power,Shounen",7.75
966,Crayon Shin-chan,"Comedy,Slice of Life,Ecchi,School,Seinen",7.75
17895,Golden Time,"Comedy,Drama,Romance,Love Polygon",7.75
10357,Jinrui wa Suitai Shimashita,"Adventure,Comedy,Fantasy",7.75
37924,Ani ni Tsukeru Kusuri wa Nai! 2,"Comedy,Slice of Life,School",7.74
31733,Bishoujo Senshi Sailor Moon Crystal Season III,"Romance,Mahou Shoujo,Mythology,Shoujo",7.74
38145,"Doukyonin wa Hiza, Tokidoki, Atama no Ue.","Comedy,Slice of Life,Iyashikei,Pets",7.74
31433,Ginga Eiyuu Densetsu: Die Neue These - Kaikou,"Drama,Sci-Fi,Adult Cast,Military,Space",7.74
19319,Gundam Build Fighters,"Action,Sci-Fi,Mecha",7.74
4814,Junjou Romantica 2,"Boys Love,Comedy,Drama,Romance",7.74
18153,Kyoukai no Kanata,"Fantasy,Slice of Life,Supernatural",7.74
1887,Lucky☆Star,"Comedy,CGDCT,Gag Humor,Otaku Culture,School",7.74
39196,Mairimashita! Iruma-kun,"Comedy,Fantasy,Supernatural,Isekai,Mythology,School,Shounen",7.74
1254,Saint Seiya,"Adventure,Fantasy,Sci-Fi,Shounen",7.74
7724,Shiki,"Horror,Mystery,Supernatural,Suspense,Psychological,Vampire",7.74
24893,Sidonia no Kishi: Daikyuu Wakusei Seneki,"Action,Sci-Fi,Mecha,Space,Seinen",7.74
8311,Tegamibachi Reverse,"Adventure,Fantasy,Supernatural,Shounen",7.74
479,Ueki no Housoku,"Action,Adventure,Comedy,Drama,Supernatural,Super Power,Shounen",7.74
534,Slayers,"Adventure,Comedy,Fantasy,Mythology",7.73
48849,Sonny Boy,"Mystery,Isekai,Super Power",7.73
1279,Taiyou no Ko Esteban,"Adventure,Sci-Fi,Historical",7.73
5074,Tetsuwan Birdy Decode:02,"Action,Comedy,Sci-Fi",7.73
1562,Yamato Nadeshiko Shichihenge♥,"Comedy,Reverse Harem,Shoujo",7.73
31637,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri Part 2","Action,Adventure,Fantasy,Isekai,Military",7.73
19703,Kyousou Giga (TV),"Action,Fantasy,Supernatural",7.73
283,Akage no Anne,"Drama,Slice of Life,Historical,Iyashikei",7.72
9074,Arakawa Under the Bridge x Bridge,"Comedy,Romance,Seinen",7.72
6024,Chi's Sweet Home: Atarashii Ouchi,"Comedy,Slice of Life,Pets,Seinen",7.72
14741,Chuunibyou demo Koi ga Shitai!,"Comedy,Romance,School",7.72
33899,IDOLiSH7,"Drama,Idols (Male),Music",7.72
35860,Karakai Jouzu no Takagi-san,"Comedy,Iyashikei,Romantic Subtext,School,Shounen",7.72
709,Mujin Wakusei Survive,"Action,Adventure,Fantasy,Sci-Fi,Slice of Life,Survival",7.72
34914,New Game!!,"Comedy,CGDCT,Otaku Culture,Workplace",7.72
43523,Tsuki ga Michibiku Isekai Douchuu,"Action,Adventure,Comedy,Fantasy,Isekai",7.72
1375,Watashi no Ashinaga Ojisan,"Comedy,Romance,Slice of Life,Historical,School,Shoujo",7.72
43299,Wonder Egg Priority,"Drama,Fantasy,Psychological",7.72
23755,Nanatsu no Taizai,"Action,Adventure,Fantasy,Shounen",7.71
8795,Panty & Stocking with Garterbelt,"Action,Comedy,Supernatural,Ecchi,Gag Humor,Parody",7.71
95,Turn A Gundam,"Action,Adventure,Drama,Romance,Sci-Fi,Mecha,Military,Space",7.71
40620,Uramichi Oniisan,"Comedy,Slice of Life,Adult Cast,Gag Humor,Showbiz,Workplace",7.71
7193,Aoi Bungaku Series,"Drama,Suspense,Historical,Psychological,Seinen",7.71
530,Bishoujo Senshi Sailor Moon,"Romance,Mahou Shoujo,Mythology,Shoujo",7.71
32370,D.Gray-man Hallow,"Action,Adventure,Mythology,Super Power,Shounen",7.71
6033,Dragon Ball Kai,"Action,Adventure,Comedy,Fantasy,Martial Arts,Super Power,Shounen",7.71
1281,Gakkou no Kaidan,"Horror,Mystery,Supernatural",7.71
5835,Hanasakeru Seishounen,"Drama,Romance,Reverse Harem,Shoujo",7.71
8426,Hourou Musuko,"Drama,Romance,Slice of Life,School,Seinen",7.71
38619,Joshikousei no Mudazukai,"Comedy,Gag Humor,School",7.71
39959,Ani ni Tsukeru Kusuri wa Nai! 3,"Comedy,Slice of Life,School",7.70
8516,Baka to Test to Shoukanjuu Ni!,"Comedy,Romance,Love Polygon,School,Super Power",7.70
740,Bishoujo Senshi Sailor Moon R,"Romance,Mahou Shoujo,Mythology,Shoujo",7.70
38671,Enen no Shouboutai,"Action,Supernatural,Shounen",7.70
